transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
1862,104,2024-11-21,Crypto,3960.0,Sell
1863,3518,2025-03-10,ETF,1403.0,Buy
1864,3229,2025-01-04,Bond,1484.0,
1865,1611,2024-08-13,,834.0,Buy
1866,5615,2024-06-07,Crypto,-1986.0,Buy
1867,527,2024-12-12,Bond,3202.0,Buy
1868,4577,2024-08-04,ETF,-1096.0,Sell
1869,555,2025-04-05,Crypto,2480.0,Sell
1870,2825,2024-05-22,Stock,1118.0,Sell
1871,2085,2024-11-23,Bond,-287.0,
1872,5726,2025-01-21,ETF,-531.0,
1873,518,2024-04-29,etf,3494.0,Buy
1874,2457,2025-02-20,STOCK,3529.0,Buy
1875,2267,2024-10-09,ETF,-254.0,Sell
1876,5542,2024-06-16,Crypto,2287.0,Sell
1877,326,2024-11-25,Bond,-1231.0,Sell
1878,3531,2024-07-06,Stock,2106.0,Buy
1879,6484,2024-12-26,Crypto,1353.0,Buy
1880,4916,2024-06-06,stock,,Sell
1881,2620,2024-08-08,Stock,-1329.0,BUY
1882,4317,2024-05-26,Stock,-422.0,Buy
1883,3666,2024-08-02,Stock,-174.0,Sell
1884,519,2024-08-27,Bond,1742.0,Sell
1885,1320,2025-01-03,Bond,-1371.0,Buy
1886,5934,2025-03-09,bond,-592.0,Buy
1887,2302,2024-05-05,Crypto,2189.0,Buy
1888,3663,2024-08-13,STOCK,407.0,Buy
1889,2841,2024-06-24,Stock,,Buy
1890,2232,2024-05-08,ETF,676.0,Buy
1891,3622,2025-03-15,Stock,1043.0,
1892,3249,2025-03-15,ETF,4206.0,Sell
1893,6294,2024-06-23,bond,-758.0,Sell
1894,40,2024-12-16,etf,105.0,
1895,1570,2024-05-12,ETF,2146.0,Buy
1896,3044,2024-05-21,Bond,1944.0,Sell
1897,5219,2024-05-03,Stock,348.0,
1898,810,2024-09-15,ETF,3646.0,Buy
1899,5425,2025-02-14,ETF,2469.0,Buy
1900,4687,2024-09-02,,359.0,Buy
1901,6087,2024-06-20,Crypto,4851.0,Buy
1902,1933,2024-06-24,Crypto,4844.0,Buy
1903,3362,2024-10-18,STOCK,4801.0,
1904,3083,2025-01-26,Bond,3822.0,Buy
1905,5545,2024-04-24,,-340.0,Sell
1906,5826,2024-06-20,Bond,4757.0,Buy
1907,4033,2025-02-22,Stock,-1526.0,Buy
1908,6024,2024-08-27,Stock,2292.0,Sell
1909,610,2025-04-06,Crypto,4767.0,
1910,1316,2024-04-24,ETF,1161.0,
1911,3274,2024-04-29,bond,-1309.0,Sell
1912,5245,2024-04-11,Stock,1429.0,Buy
1913,5034,2024-11-12,,-730.0,Sell
1914,6389,2024-04-22,ETF,3675.0,Sell
1915,1898,2024-07-15,Bond,-484.0,Buy
1916,5830,2024-12-05,Bond,3159.0,SELL
1917,336,2024-10-16,Stock,2072.0,Buy
1918,4581,2024-09-29,Crypto,2060.0,Sell
1919,1764,2024-10-21,Stock,3502.0,BUY
1920,4172,2024-04-24,ETF,4419.0,Buy
1921,6412,2024-05-04,Bond,336.0,Sell
1922,165,2025-03-01,STOCK,-1554.0,Sell
1923,3184,2024-12-09,Bond,-1263.0,Buy
1924,2596,2024-11-27,Bond,835.0,Buy
1925,4005,2024-12-02,Stock,2214.0,Buy
1926,791,2024-07-05,etf,1528.0,Buy
1927,893,2024-05-02,,715.0,Buy
1928,2857,2024-10-07,ETF,3066.0,
1929,3661,2024-08-11,Stock,1278.0,
1930,3056,2025-02-01,Bond,1268.0,Sell
1931,2962,2025-02-11,,2018.0,BUY
1932,4068,2025-03-07,,-1056.0,Buy
1933,4213,2024-10-21,stock,2680.0,Sell
1934,2536,2025-02-22,ETF,-437.0,Buy
1935,186,2024-09-19,Bond,-175.0,Sell
1936,5718,2024-05-03,stock,,Buy
1937,3509,2024-12-25,Bond,529.0,Sell
1938,575,2024-09-17,Bond,92.0,Buy
1939,2134,2024-12-04,etf,1337.0,BUY
1940,3794,2024-04-23,Bond,3116.0,BUY
1941,341,2025-01-17,Crypto,-277.0,Sell
1942,1761,2024-11-15,Bond,4370.0,Buy
1943,6010,2024-07-19,Crypto,4579.0,Sell
1944,277,2024-10-18,Crypto,308.0,Sell
1945,4124,2024-11-07,Stock,-1275.0,Sell
1946,3358,2024-11-25,Stock,-286.0,Buy
1947,3466,2025-03-06,Crypto,-606.0,Sell
1948,3907,2024-08-02,Bond,3316.0,Sell
1949,834,2024-12-27,ETF,1142.0,Buy
1950,2985,2025-02-04,,4846.0,
1951,2672,2024-09-30,ETF,3829.0,Sell
1952,3486,2025-02-27,bond,795.0,Sell
1953,1401,2024-07-05,Crypto,3363.0,Sell
1954,6415,2024-09-25,Bond,2952.0,BUY
1955,1989,2024-07-09,,1613.0,
1956,910,2024-06-27,ETF,-1381.0,Sell
1957,6244,2024-12-27,Crypto,-1071.0,Buy
1958,2824,2024-04-11,Bond,2887.0,Sell
1959,3613,2025-03-31,Bond,-1866.0,Sell
1960,3062,2025-02-24,Crypto,3103.0,SELL
1961,4837,2025-02-18,Stock,4324.0,Sell
1962,6506,2024-11-07,ETF,4377.0,Buy
1963,4842,2024-10-05,Stock,3001.0,Sell
1964,4103,2024-07-23,Bond,-173.0,Sell
1965,965,2024-06-17,Bond,-540.0,Buy
1966,822,2025-01-26,ETF,2011.0,
1967,3883,2025-01-17,Stock,3981.0,SELL
1968,3349,2024-04-29,Bond,3873.0,
1969,664,2024-04-17,Crypto,1439.0,Sell
1970,6516,2024-10-17,Bond,2263.0,BUY
1971,5876,2025-03-09,Stock,-215.0,Buy
1972,3615,2024-05-22,ETF,3726.0,Sell
1973,4896,2024-09-07,ETF,4823.0,Buy
1974,2763,2025-01-16,Stock,4498.0,Sell
1975,1988,2024-04-17,stock,1828.0,Sell
1976,6545,2024-10-18,stock,-971.0,
1977,1290,2024-07-22,STOCK,3086.0,Sell
1978,1178,2024-07-01,Bond,3664.0,Buy
1979,5152,2024-12-28,ETF,551.0,Sell
1980,827,2024-11-09,ETF,540.0,Buy
1981,2124,2025-01-23,Crypto,120.0,Buy
1982,387,2024-08-27,Stock,2955.0,Sell
1983,1405,2024-08-03,,-502.0,Sell
1984,3522,2025-03-04,Crypto,-367.0,BUY
1985,194,2024-10-12,Bond,1455.0,Sell
1986,116,2024-12-22,stock,4163.0,Buy
1987,2835,2024-11-05,Stock,3971.0,Sell
1988,976,2024-11-04,Bond,-247.0,Buy
1989,2332,2024-10-05,Stock,-1494.0,Buy
1990,4004,2024-09-29,Stock,4761.0,Sell
1991,1263,2024-12-25,Stock,1294.0,BUY
1992,5004,2025-03-05,Stock,-496.0,Sell
1993,5484,2025-02-02,Bond,-573.0,
1994,2069,2024-06-11,Bond,4694.0,Buy
1995,197,2024-09-08,Crypto,3961.0,Sell
1996,6243,2024-08-15,Crypto,557.0,SELL
1997,5776,2025-03-10,,4335.0,Buy
1998,1649,2024-11-05,Crypto,2097.0,Sell
1999,2390,2025-02-22,Bond,774.0,Sell
2000,3278,2024-08-08,Stock,-1352.0,Buy
2001,2103,2024-06-09,Stock,190.0,Buy
2002,5432,2024-06-29,Stock,-1133.0,Buy
2003,4224,2025-01-19,Bond,3477.0,Buy
2004,4634,2024-10-17,bond,3208.0,
2005,3642,2024-10-01,ETF,742.0,SELL
2006,4563,2024-07-12,Bond,-745.0,Sell
2007,5463,2024-06-21,ETF,,Buy
2008,5899,2024-11-20,Bond,250.0,Sell
2009,11,2024-05-12,STOCK,-446.0,Buy
2010,3063,2025-03-17,ETF,-116.0,SELL
2011,5849,2024-06-28,ETF,3288.0,Sell
2012,4375,2025-02-14,Crypto,2935.0,Buy
2013,4106,2024-07-05,STOCK,4815.0,Sell
2014,6086,2024-08-02,ETF,3810.0,
2015,1916,2024-06-19,Crypto,-444.0,BUY
2016,3403,2025-03-30,,-1946.0,Sell
2017,756,2024-11-12,Bond,4919.0,
2018,6144,2025-03-28,Bond,-1063.0,Buy
2019,3945,2024-05-11,Bond,310.0,Sell
2020,3977,2025-02-07,Bond,921.0,Sell
2021,2442,2024-11-01,Bond,-828.0,
2022,2570,2024-04-12,Stock,-1012.0,Sell
2023,1140,2024-05-24,Crypto,2738.0,Buy
2024,283,2025-03-06,ETF,4920.0,Buy
2025,5165,2024-07-13,Bond,-1283.0,Buy
2026,2092,2024-08-26,bond,-1584.0,Buy
2027,5772,2025-01-30,Bond,2666.0,
2028,489,2024-09-29,STOCK,-535.0,SELL
2029,4725,2024-12-05,Crypto,899.0,Buy
2030,5537,2024-11-20,Bond,-1722.0,Buy
2031,5777,2024-05-17,ETF,-1526.0,Sell
2032,5433,2025-03-23,Crypto,3545.0,Sell
2033,3558,2024-05-20,stock,4036.0,Buy
2034,1223,2025-04-09,Bond,3549.0,
2035,303,2025-01-23,Bond,3821.0,Sell
2036,2952,2024-06-26,Bond,3973.0,Sell
2037,137,2024-07-13,Bond,1688.0,Buy
2038,5990,2024-07-21,Crypto,-458.0,Sell
2039,3106,2025-01-16,Stock,1333.0,Buy
2040,5312,2024-06-27,Bond,-1165.0,Buy
2041,1497,2025-02-16,Bond,1093.0,Buy
2042,2726,2024-08-28,ETF,4660.0,Buy
2043,4113,2024-08-18,ETF,-1691.0,Sell
2044,4858,2024-10-31,ETF,2281.0,Buy
2045,848,2024-04-28,STOCK,-1059.0,
2046,1158,2024-06-13,ETF,-1455.0,
2047,249,2024-05-07,ETF,693.0,Sell
2048,1181,2024-05-04,ETF,3161.0,Sell
2049,931,2024-10-17,Crypto,-1689.0,Sell
2050,6439,2024-12-13,Bond,284.0,Sell
2051,744,2024-08-05,stock,4797.0,Buy
2052,5299,2024-09-27,ETF,982.0,BUY
2053,2963,2024-12-27,stock,4907.0,Sell
2054,4092,2025-02-12,Stock,992.0,Buy
2055,5425,2025-01-08,ETF,-1684.0,Buy
2056,4352,2024-10-15,ETF,813.0,Sell
2057,4696,2024-12-25,etf,2836.0,Buy
2058,2093,2025-01-13,Stock,4812.0,
2059,1126,2024-09-07,,-289.0,Sell
2060,3386,2025-01-04,ETF,-912.0,SELL
2061,5352,2025-03-16,Crypto,4962.0,Buy
2062,3181,2024-07-09,Crypto,4397.0,SELL
2063,518,2024-08-09,Crypto,-70.0,Sell
2064,4296,2024-04-18,bond,-1000.0,Buy
2065,5636,2024-07-08,Crypto,1068.0,Buy
2066,3487,2024-12-26,Bond,-1757.0,Buy
2067,1023,2024-05-06,Bond,1744.0,Sell
2068,3691,2024-12-28,ETF,4868.0,Sell
2069,3187,2024-10-02,ETF,4773.0,Buy
2070,5000,2025-03-06,Crypto,4939.0,Buy
2071,1734,2024-08-16,ETF,4420.0,Sell
2072,5436,2024-05-23,ETF,-29.0,Buy
2073,6425,2025-04-01,Crypto,2701.0,Buy
2074,321,2024-08-31,,4568.0,Buy
2075,2328,2024-06-20,ETF,1804.0,BUY
2076,1029,2025-02-24,Bond,-95.0,Buy
2077,4597,2024-07-01,STOCK,1754.0,Sell
2078,1709,2024-12-03,Crypto,-257.0,Buy
2079,5913,2024-12-01,Crypto,754.0,Buy
2080,2820,2024-05-01,bond,259.0,
2081,1136,2024-08-05,Stock,3212.0,
2082,3477,2025-01-09,Bond,1452.0,Buy
2083,1286,2024-12-21,Bond,1789.0,Sell
2084,668,2024-07-09,ETF,471.0,Sell
2085,5034,2024-05-07,Stock,-1908.0,Buy
2086,913,2024-08-06,Bond,-370.0,Buy
2087,1929,2024-08-15,Bond,-1377.0,Buy
2088,459,2024-07-24,ETF,-1829.0,
2089,1341,2024-05-19,Bond,1297.0,
2090,4386,2024-07-13,Bond,2655.0,Sell
2091,2908,2024-05-28,ETF,-1031.0,
2092,874,2024-07-02,Stock,4969.0,Sell
2093,3340,2024-09-23,stock,1262.0,
2094,6364,2024-10-15,Stock,-1740.0,
2095,2911,2024-05-27,Stock,1636.0,Sell
2096,3577,2024-08-05,Bond,1282.0,Sell
2097,857,2024-05-17,Stock,2446.0,Buy
2098,788,2025-03-16,etf,3830.0,BUY
2099,644,2024-04-21,ETF,3383.0,Buy
2100,2489,2025-03-28,ETF,1902.0,Sell
2101,4952,2024-05-22,ETF,2637.0,Sell
2102,5408,2024-05-20,ETF,2891.0,
2103,5913,2024-05-29,Stock,3267.0,Sell
2104,238,2024-10-25,ETF,293.0,Buy
2105,2912,2025-04-07,bond,-1656.0,Buy
2106,3483,2025-02-20,stock,4224.0,Sell
2107,4818,2024-07-08,Bond,-309.0,SELL
2108,6480,2025-02-03,Bond,1177.0,Buy
2109,54,2025-01-18,,-1604.0,
2110,1360,2024-05-23,Bond,2684.0,Sell
2111,6156,2024-07-16,Bond,-1093.0,BUY
2112,1834,2025-01-19,Stock,-365.0,Sell
2113,5261,2025-01-27,Crypto,22.0,Buy
2114,3097,2024-11-10,,2794.0,Sell
2115,4882,2025-03-21,Bond,1258.0,Buy
2116,1178,2025-03-23,stock,4077.0,Buy
2117,1155,2025-03-05,Bond,1600.0,Buy
2118,1754,2024-07-26,Crypto,3584.0,Sell
2119,2370,2024-12-18,Bond,-1357.0,
2120,2217,2024-12-11,Bond,2695.0,
2121,3696,2025-04-02,Crypto,-795.0,Buy
2122,1460,2024-04-16,stock,4444.0,Buy
2123,41,2025-02-01,STOCK,-730.0,Sell
2124,2934,2024-12-22,ETF,3377.0,Buy
2125,5822,2024-06-24,bond,2452.0,Buy
2126,1167,2024-06-16,Crypto,4927.0,Sell
2127,1221,2024-05-13,Stock,3144.0,Sell
2128,4247,2024-07-16,Stock,-1157.0,Sell
2129,4770,2024-07-22,,4417.0,Buy
2130,4301,2025-02-26,Stock,2838.0,BUY
2131,5367,2024-06-27,Bond,4147.0,
2132,3925,2024-08-13,Stock,479.0,Buy
2133,5514,2024-09-24,stock,61.0,Buy
2134,877,2024-06-18,STOCK,-729.0,SELL
2135,2233,2025-01-02,Crypto,1046.0,Sell
2136,2848,2024-09-10,etf,-841.0,BUY
2137,6414,2024-06-03,Crypto,2426.0,Buy
2138,614,2024-06-03,Stock,-1784.0,Sell
2139,2022,2024-04-15,Bond,4133.0,Sell
2140,819,2024-07-05,etf,4908.0,Buy
2141,1113,2025-03-11,Stock,1794.0,
2142,6082,2024-06-02,Crypto,2549.0,SELL
2143,4312,2024-10-27,,-1338.0,Buy
2144,541,2025-01-07,Bond,210.0,Sell
2145,5022,2024-12-14,Bond,1167.0,Sell
2146,2457,2024-09-01,ETF,1428.0,Buy
2147,1375,2025-04-04,etf,3891.0,Buy
2148,4012,2024-09-10,Bond,3740.0,Sell
2149,1318,2025-02-13,Stock,878.0,Sell
2150,6142,2024-04-14,ETF,,Buy
2151,854,2025-03-08,bond,3349.0,Buy
2152,5192,2024-05-06,ETF,-545.0,Buy
2153,1582,2025-01-15,Bond,300.0,Buy
2154,4621,2024-09-17,Stock,1781.0,
2155,6002,2025-01-22,Crypto,715.0,
2156,222,2025-01-10,ETF,2100.0,SELL
2157,3352,2024-04-11,Crypto,4039.0,Sell
2158,5423,2024-11-20,Crypto,3154.0,
2159,1045,2024-10-09,Stock,-1503.0,BUY
2160,94,2025-02-17,ETF,2359.0,
2161,3442,2024-07-20,Bond,841.0,Buy
2162,460,2024-06-04,Stock,-862.0,Buy
2163,5502,2025-03-29,ETF,,SELL
2164,2249,2024-04-30,Stock,-461.0,
2165,2162,2024-11-22,Crypto,3938.0,Buy
2166,815,2025-01-16,bond,-196.0,
2167,2298,2024-10-31,Stock,2648.0,
2168,5749,2025-03-30,,796.0,BUY
2169,1442,2024-04-30,ETF,828.0,Sell
2170,931,2024-07-04,Bond,3002.0,Sell
2171,3568,2024-12-17,bond,2396.0,BUY
2172,3180,2024-06-08,ETF,1245.0,Buy
2173,4890,2024-12-09,Bond,-1989.0,Sell
2174,4363,2024-09-26,ETF,-6.0,Buy
2175,3432,2025-04-04,,3411.0,Buy
2176,5602,2024-09-14,Bond,1251.0,Buy
2177,1513,2025-02-15,Crypto,3742.0,Sell
2178,816,2024-12-15,bond,4852.0,Buy
2179,3090,2025-03-24,ETF,1930.0,Sell
2180,5268,2024-08-08,etf,-730.0,Buy
2181,3710,2024-07-04,ETF,2965.0,Buy
2182,1876,2025-03-03,Crypto,2829.0,Buy
2183,5675,2024-06-08,bond,-1459.0,Sell
2184,5132,2024-10-04,bond,1286.0,Sell
2185,558,2025-04-05,Crypto,2147.0,SELL
2186,6082,2024-12-05,,2821.0,
2187,1912,2024-12-18,ETF,-1242.0,Buy
2188,5737,2024-07-25,Stock,944.0,Buy
2189,5316,2024-11-10,Bond,-554.0,Buy
2190,12,2024-06-23,Bond,442.0,Buy
2191,3961,2024-06-21,Crypto,2232.0,Buy
2192,4851,2024-08-14,Bond,3827.0,Buy
2193,4417,2024-12-10,Bond,604.0,Buy
2194,5048,2024-10-25,,-533.0,Buy
2195,5435,2024-09-11,ETF,-467.0,Buy
2196,3484,2025-02-13,Bond,2879.0,Sell
2197,1982,2024-10-11,Bond,3641.0,SELL
2198,3227,2024-06-19,ETF,,Buy
2199,5475,2024-10-22,Stock,259.0,SELL
2200,2930,2025-02-17,ETF,4745.0,Sell
2201,1015,2024-05-04,STOCK,461.0,Buy
2202,1911,2025-01-23,etf,-1985.0,Buy
2203,1612,2025-02-19,Stock,1816.0,Buy
2204,221,2024-12-05,bond,1306.0,SELL
2205,4185,2024-11-07,Bond,4327.0,SELL
2206,4065,2024-12-24,etf,-1160.0,Sell
2207,1513,2024-10-31,,-1477.0,SELL
2208,5661,2024-10-27,ETF,3081.0,Sell
2209,2204,2024-07-17,Stock,4080.0,Buy
2210,4710,2025-02-08,Stock,1732.0,BUY
2211,6230,2024-11-20,Bond,-1431.0,Buy
2212,4713,2025-03-30,Stock,4730.0,Buy
2213,2335,2025-04-07,Bond,2485.0,Sell
2214,4633,2025-03-02,bond,4885.0,Buy
2215,4548,2024-08-18,Stock,4581.0,Buy
2216,3261,2025-03-10,Bond,987.0,Buy
2217,4912,2025-03-17,Stock,-1524.0,BUY
2218,5614,2025-02-27,,3197.0,Buy
2219,3553,2024-05-07,ETF,1316.0,Buy
2220,2718,2024-09-10,Bond,1961.0,Sell
2221,4563,2024-04-14,etf,1542.0,Buy
2222,5566,2024-08-06,ETF,1895.0,SELL
2223,3958,2024-05-07,Stock,4934.0,Buy
2224,2581,2025-03-01,Crypto,1003.0,Buy
2225,5520,2025-03-04,STOCK,1552.0,BUY
2226,5449,2024-12-30,Bond,3351.0,Sell
2227,5497,2024-06-21,Bond,4495.0,Buy
2228,1209,2024-06-30,stock,3040.0,
2229,4172,2025-01-03,Bond,-1345.0,Buy
2230,6441,2024-05-26,Crypto,-1495.0,BUY
2231,5767,2025-01-21,ETF,490.0,Buy
2232,2622,2024-12-16,etf,2278.0,Sell
2233,2514,2025-04-02,Crypto,3194.0,Buy
2234,5321,2024-04-13,Stock,429.0,
2235,2939,2024-12-23,Stock,4394.0,Buy
2236,2196,2024-08-02,bond,4940.0,Buy
2237,3439,2024-09-28,bond,3007.0,
2238,2901,2024-08-14,Bond,2046.0,Buy
2239,5266,2025-01-17,Stock,-1254.0,Sell
2240,643,2025-03-28,Bond,-490.0,Buy
2241,3629,2024-11-18,,2178.0,Buy
2242,6373,2024-05-18,stock,1886.0,SELL
2243,4773,2024-07-16,Stock,1773.0,Sell
2244,1263,2025-02-07,Bond,-196.0,Sell
2245,1753,2024-06-05,Stock,-439.0,Buy
2246,6451,2024-04-14,ETF,-1712.0,Buy
2247,3191,2024-04-16,Bond,2085.0,Sell
2248,4909,2025-01-29,ETF,-783.0,Sell
2249,568,2024-06-10,ETF,-1229.0,Sell
2250,5282,2025-04-09,ETF,741.0,
2251,6178,2024-06-01,Stock,-442.0,Sell
2252,4308,2024-10-24,Crypto,745.0,Sell
2253,1691,2025-03-09,ETF,-588.0,Buy
2254,5226,2025-02-16,ETF,-1180.0,Buy
2255,2326,2024-10-28,ETF,401.0,Sell
2256,5879,2024-12-22,stock,896.0,Buy
2257,5243,2024-12-11,Bond,3261.0,
2258,2898,2024-09-09,ETF,2039.0,BUY
2259,2647,2025-03-02,ETF,565.0,SELL
2260,6298,2024-09-29,Stock,-1406.0,Sell
2261,894,2024-05-23,ETF,4367.0,SELL
2262,1390,2025-02-11,ETF,-1815.0,Sell
2263,4477,2024-05-11,Bond,2619.0,Sell
2264,4989,2024-10-25,,-516.0,SELL
2265,3690,2024-05-18,STOCK,512.0,Sell
2266,1234,2024-05-10,Crypto,935.0,Sell
2267,2420,2024-12-26,stock,4782.0,
2268,6549,2025-01-15,Crypto,3546.0,Sell
2269,2426,2024-06-03,etf,-1596.0,Sell
2270,5452,2024-12-11,Bond,-717.0,Buy
2271,3367,2024-08-17,ETF,81.0,Buy
2272,3419,2024-07-02,Crypto,-570.0,
2273,2112,2024-06-05,Bond,3679.0,Buy
2274,5037,2024-08-01,Stock,4288.0,SELL
2275,2618,2025-04-01,Bond,-1343.0,Sell
2276,4626,2024-07-25,Crypto,-1805.0,BUY
2277,3275,2024-11-17,,-1838.0,Sell
2278,3199,2024-12-07,etf,2950.0,Sell
2279,708,2024-10-29,Bond,-1506.0,Sell
2280,3157,2024-11-20,bond,243.0,Sell
2281,3821,2024-07-30,Bond,4302.0,BUY
2282,4990,2024-07-07,stock,-1035.0,Sell
2283,1156,2024-10-06,Bond,3690.0,Sell
2284,209,2025-02-06,ETF,1036.0,Sell
2285,3848,2024-08-14,ETF,-1039.0,Sell
2286,2173,2025-01-21,,3189.0,Sell
2287,5406,2024-11-05,Stock,3955.0,Buy
2288,1909,2024-12-16,Stock,3039.0,Sell
2289,5774,2024-12-31,ETF,-780.0,Sell
2290,862,2025-04-02,Stock,2229.0,Buy
2291,921,2024-08-04,Crypto,3302.0,SELL
2292,2787,2025-03-06,ETF,1670.0,Sell
2293,1614,2025-04-03,ETF,-1460.0,
2294,111,2024-05-17,Stock,-1828.0,
2295,1872,2025-01-09,Crypto,2555.0,Buy
2296,2801,2024-11-07,Bond,-532.0,Sell
2297,5950,2024-04-10,Bond,3364.0,SELL
2298,6219,2024-12-13,Crypto,-14.0,Buy
2299,4179,2024-09-03,STOCK,-1836.0,
2300,5298,2025-03-10,Crypto,-1078.0,BUY
2301,3821,2025-03-05,ETF,3971.0,Buy
2302,3715,2024-11-26,Stock,-1908.0,Sell
2303,4934,2024-11-28,Bond,,Sell
2304,4839,2025-03-11,Bond,1045.0,Sell
2305,2915,2024-10-28,stock,2243.0,Sell
2306,2198,2024-04-28,ETF,397.0,Buy
2307,4836,2024-09-06,STOCK,-1.0,Sell
2308,4516,2024-08-07,STOCK,785.0,Sell
2309,5046,2024-11-09,Crypto,-944.0,Buy
2310,4259,2024-06-07,etf,-443.0,Sell
2311,1410,2024-12-24,,4344.0,
2312,3063,2024-09-11,Stock,4788.0,
2313,2367,2024-05-09,Crypto,3838.0,Buy
2314,6089,2024-05-01,Bond,4185.0,Sell
2315,640,2024-07-07,bond,446.0,Buy
2316,5942,2024-12-05,Bond,1558.0,
2317,6464,2025-01-14,Stock,3540.0,
2318,2262,2024-04-24,Stock,3385.0,Buy
2319,6254,2025-02-15,Crypto,-935.0,
2320,714,2024-09-01,Bond,4632.0,Buy
2321,486,2024-04-20,Stock,-1539.0,Sell
2322,3873,2024-07-21,Stock,1807.0,Buy
2323,1020,2024-11-30,Bond,4395.0,Buy
2324,3984,2024-07-19,Stock,275.0,Sell
2325,6338,2024-10-31,stock,1868.0,Buy
2326,2438,2024-12-20,stock,1730.0,Sell
2327,1699,2024-12-08,stock,-683.0,SELL
2328,1599,2024-11-21,stock,-570.0,
2329,4469,2024-07-28,Bond,961.0,
2330,4823,2025-02-14,,-500.0,Buy
2331,4209,2024-10-08,Bond,-1852.0,Sell
2332,3065,2024-05-05,ETF,1994.0,Sell
2333,2339,2024-06-29,Stock,3297.0,Sell
2334,1122,2024-12-09,Stock,-1072.0,Buy
2335,2271,2024-12-15,Crypto,-123.0,Sell
2336,5080,2024-10-30,etf,2258.0,Buy
2337,73,2024-10-08,Stock,1910.0,Buy
2338,6240,2024-11-17,Bond,775.0,Sell
2339,1564,2024-06-22,ETF,4130.0,
2340,469,2024-12-26,Crypto,-1672.0,Buy
2341,4580,2024-08-21,ETF,3521.0,
2342,4935,2024-06-08,Stock,4497.0,Buy
2343,2489,2024-10-10,ETF,4878.0,Buy
2344,445,2024-08-20,ETF,4736.0,Sell
2345,1628,2024-09-07,Stock,4864.0,Sell
2346,3357,2024-09-14,Crypto,901.0,Buy
2347,1261,2024-11-07,ETF,3566.0,Sell
2348,2303,2025-01-28,Crypto,1895.0,Sell
2349,197,2025-03-12,ETF,2714.0,Sell
2350,4924,2024-09-10,Crypto,,Sell
2351,2190,2024-10-30,stock,-1321.0,Sell
2352,701,2024-09-13,Bond,4741.0,Sell
2353,806,2024-07-19,,1975.0,
2354,2448,2024-11-06,Bond,4769.0,Buy
2355,1921,2025-01-27,Bond,-1745.0,Buy
2356,139,2024-11-29,stock,-392.0,Buy
2357,1390,2025-04-02,Stock,4992.0,Sell
2358,871,2024-10-07,Bond,809.0,Buy
2359,2274,2024-07-09,Crypto,4831.0,Buy
2360,4325,2025-02-11,Bond,2482.0,Sell
2361,4382,2024-12-10,Crypto,-154.0,Sell
2362,4492,2025-02-24,ETF,2200.0,
2363,5839,2024-12-16,ETF,3191.0,Buy
2364,2026,2024-04-18,Crypto,-1207.0,Buy
2365,791,2025-02-06,Bond,1053.0,Buy
2366,3502,2024-12-18,Stock,1616.0,Buy
2367,6117,2024-05-16,Stock,3683.0,
2368,5245,2025-03-25,Stock,-1524.0,Sell
2369,388,2024-07-17,Crypto,4317.0,BUY
2370,1628,2024-10-24,Stock,-359.0,Buy
2371,5622,2025-03-30,ETF,4429.0,Buy
2372,5945,2024-12-14,Stock,1485.0,
2373,1348,2024-09-24,ETF,-1296.0,SELL
2374,3214,2024-08-27,ETF,100.0,Sell
2375,6274,2024-10-01,Crypto,4961.0,Sell
2376,120,2024-10-09,Bond,4248.0,Sell
2377,5522,2024-07-09,Bond,1765.0,Buy
2378,4062,2024-05-10,ETF,3298.0,Sell
2379,3596,2024-08-14,Bond,3078.0,Sell
2380,5676,2024-06-15,Crypto,673.0,Sell
2381,478,2024-07-05,Bond,208.0,Buy
2382,5036,2024-09-19,Crypto,603.0,
2383,3483,2025-01-30,Bond,4851.0,Sell
2384,1245,2025-01-17,ETF,1839.0,BUY
2385,1367,2025-02-07,Stock,,Sell
2386,2187,2024-05-22,Stock,-1309.0,
2387,287,2025-02-17,Stock,2377.0,Buy
2388,1829,2024-05-12,Stock,-344.0,Sell
2389,3157,2024-07-06,Stock,2787.0,
2390,1397,2025-03-09,ETF,-1273.0,SELL
2391,2228,2024-04-10,Stock,2298.0,Sell
2392,4634,2024-10-14,Stock,-1537.0,Sell
2393,592,2024-05-27,Stock,-1070.0,Sell
2394,857,2024-04-21,Stock,-1310.0,
2395,1250,2024-06-29,ETF,4008.0,Sell
2396,6242,2024-05-15,Crypto,4882.0,Buy
2397,3698,2024-07-25,Bond,2968.0,Sell
2398,2991,2024-12-09,ETF,3597.0,Sell
2399,1733,2024-10-09,Bond,406.0,Sell
2400,2051,2024-09-04,Stock,4520.0,Sell
2401,6472,2024-11-02,Stock,-946.0,BUY
2402,818,2024-07-21,Bond,868.0,Sell
2403,4872,2024-09-27,Stock,2495.0,Sell
2404,2085,2025-02-24,Stock,-710.0,Sell
2405,5747,2024-06-14,bond,-1244.0,Buy
2406,2198,2024-07-12,Bond,3058.0,Buy
2407,5205,2024-08-10,bond,3374.0,BUY
2408,3015,2024-08-02,ETF,4668.0,Buy
2409,5039,2024-06-16,ETF,1060.0,
2410,627,2024-09-25,Crypto,3386.0,Buy
2411,3937,2024-10-09,STOCK,4712.0,Sell
2412,2037,2024-05-21,Stock,-394.0,Buy
2413,5793,2024-12-12,ETF,-1051.0,Sell
