portfolio_id,client_id,portfolio_name,start_date,status,intial_investment
3255,1072,Retirement Plan,2024-12-11,Active,103514
3256,810,Emergency,2025-03-06,Closed,75846
3257,2177,Growth Fund,2025-03-07,Active,112091
3258,1013,Retirement Plan,2024-07-05,Closed,176199
3259,2099,Education Fund,2025-01-11,Closed,39261
326,6840,Retirement Plan,2024-07-09,Active,27654
3260,6860,Education Fund,2024-07-17,Inactive,157303
3261,2120,Education Fund,2024-10-10,Active,172552
3262,2691,Education Fund,2024-09-25,Inactive,39503
3263,4780,Education Fund,2024-05-09,Active,45385
3264,3340,Emergency,2024-12-12,Active,159277
3265,2052,High-Yield,2024-07-05,Inactive,150512
3266,53,Emergency,2025-02-14,Active,155976
3267,5200,Retirement Plan,2024-06-01,Inactive,166803
3268,1037,Retirement Plan,2024-08-14,Active,159631
3269,2059,Retirement Plan,2024-07-23,Closed,130380
327,4731,Retirement Plan,2024-06-24,Closed,195726
3270,1134,Education Fund,2024-12-19,Active,39279
3271,2623,Education Fund,2024-11-02,Closed,53075
3272,2760,Education Fund,2025-03-13,Active,180019
3273,5855,Emergency,2025-02-09,Active,173132
3274,507,High-Yield,2025-03-13,Inactive,159978
3275,2220,Growth Fund,2024-07-26,Inactive,35322
3276,3231,Emergency,2025-02-06,Inactive,91484
3277,2968,High-Yield,2024-11-25,Active,56887
3278,5749,High-Yield,2025-02-04,Inactive,152814
3279,4015,Emergency,2025-01-31,Inactive,114652
328,6135,High-Yield,2024-12-01,Inactive,57704
3280,1008,High-Yield,2024-04-22,Active,139600
3281,3259,Emergency,2025-01-21,Inactive,139487
3282,6095,High-Yield,2024-09-21,Inactive,132429
3283,1057,Retirement Plan,2025-01-29,Inactive,109769
3284,235,Retirement Plan,2024-07-10,Closed,146192
3285,6038,Retirement Plan,2024-10-04,Active,199941
3286,808,High-Yield,2025-03-25,Active,68555
3287,1028,High-Yield,2024-11-03,Active,175125
3288,1249,Emergency,2024-08-15,Closed,40793
3289,6718,High-Yield,2025-01-22,Inactive,94245
329,3859,Education Fund,2024-11-02,Active,90154
3290,4072,Education Fund,2024-05-06,Closed,69380
3291,2991,Retirement Plan,2025-02-20,Closed,59570
3292,4916,High-Yield,2024-07-24,Inactive,57653
3293,866,Emergency,2024-12-19,Inactive,175003
3294,4761,Emergency,2024-07-22,Closed,72341
3295,2408,High-Yield,2024-09-09,Closed,104290
3296,1084,Retirement Plan,2024-05-31,Inactive,112335
3297,4988,Emergency,2024-07-23,Inactive,33402
3298,4217,Retirement Plan,2024-07-25,Closed,198281
3299,5004,Retirement Plan,2024-12-05,Active,185815
33,202,Education Fund,2024-09-03,Inactive,10602
330,4159,High-Yield,2024-11-30,Active,97096
3300,4400,Emergency,2025-01-11,Active,96520
3301,225,High-Yield,2024-08-03,Active,152076
3302,5674,High-Yield,2024-09-22,Inactive,96127
3303,3688,Education Fund,2025-03-28,Active,187625
3304,5330,Retirement Plan,2024-07-27,Closed,73303
3305,1346,Retirement Plan,2025-03-23,Inactive,37654
3306,2955,High-Yield,2024-11-13,Active,108157
3307,3588,Education Fund,2024-04-15,Active,180896
3308,5949,Emergency,2024-09-11,Active,79851
3309,5952,High-Yield,2024-12-15,Active,134486
331,3034,Retirement Plan,2024-05-04,Active,135619
3310,2771,Emergency,2024-07-04,Inactive,66903
3311,6814,Education Fund,2024-07-02,Closed,11089
3312,6828,Growth Fund,2024-10-13,Closed,53263
3313,4714,Education Fund,2024-10-17,Inactive,3635
3314,258,Emergency,2024-11-27,Active,139440
3315,6367,Education Fund,2024-08-31,Active,48856
3316,2340,Growth Fund,2024-09-13,Inactive,50578
3317,6442,Retirement Plan,2025-03-26,Inactive,54823
3318,955,Retirement Plan,2024-09-25,Inactive,97776
3319,6102,Emergency,2024-10-12,Closed,119866
332,5031,Education Fund,2024-07-29,Closed,64793
3320,6013,High-Yield,2024-07-05,Closed,137694
3321,2221,Retirement Plan,2024-09-10,Closed,199731
3322,649,Education Fund,2025-01-04,Closed,145650
3323,2700,Education Fund,2024-12-13,Active,122617
3324,4354,Emergency,2024-10-10,Closed,94186
3325,5435,Emergency,2025-03-03,Active,109182
3326,5113,Growth Fund,2024-05-29,Active,80014
3327,1725,High-Yield,2024-12-31,Active,193095
3328,6043,Growth Fund,2024-09-27,Closed,30910
3329,6511,High-Yield,2024-06-16,Inactive,165218
333,3612,Retirement Plan,2024-10-19,Active,110970
3330,2510,Retirement Plan,2024-06-16,Active,172157
3331,1985,Retirement Plan,2024-11-19,Closed,21106
3332,642,High-Yield,2024-11-12,Active,60338
3333,957,Growth Fund,2024-04-18,Active,60756
3334,5544,Education Fund,2024-10-31,Inactive,15030
3335,1121,Education Fund,2024-10-17,Inactive,5454
3336,4127,Growth Fund,2024-04-17,Closed,173946
3337,3569,Growth Fund,2024-05-09,Inactive,43143
3338,6968,Emergency,2024-06-29,Inactive,106571
3339,4708,Retirement Plan,2024-09-14,Closed,83396
334,4314,Education Fund,2024-05-17,Active,80650
3340,660,High-Yield,2024-04-22,Inactive,38209
3341,3692,Emergency,2024-11-15,Active,11238
3342,454,High-Yield,2024-11-11,Closed,92358
3343,2288,High-Yield,2024-05-11,Closed,95199
3344,711,Retirement Plan,2024-12-16,Closed,169822
3345,5146,Emergency,2024-09-01,Active,156125
3346,2033,Education Fund,2024-11-28,Active,14491
3347,6771,Emergency,2024-09-24,Active,117475
3348,3026,Growth Fund,2024-05-21,Inactive,101077
3349,5897,Education Fund,2024-11-21,Active,17055
335,1689,Retirement Plan,2024-10-18,Inactive,96931
3350,4650,Growth Fund,2024-06-24,Active,63140
3351,4372,High-Yield,2024-09-06,Closed,63750
3352,2154,Education Fund,2024-04-22,Active,196809
3353,1705,High-Yield,2024-09-03,Closed,131105
3354,4381,Retirement Plan,2024-06-07,Active,17239
3355,5324,Growth Fund,2024-04-11,Active,52797
3356,6593,Education Fund,2024-11-29,Closed,182781
3357,2994,Retirement Plan,2024-11-23,Closed,69887
3358,3818,Retirement Plan,2024-10-13,Inactive,75807
3359,2916,Retirement Plan,2024-10-27,Active,171163
336,4956,Growth Fund,2025-03-28,Active,144770
3360,440,Retirement Plan,2025-02-11,Closed,125442
3361,726,Education Fund,2024-09-27,Inactive,37431
3362,5253,Growth Fund,2025-04-03,Closed,142845
3363,5890,High-Yield,2024-05-30,Closed,144260
3364,5793,Retirement Plan,2025-04-03,Closed,169261
3365,3657,High-Yield,2025-01-20,Inactive,188522
3366,1833,High-Yield,2024-04-15,Closed,140952
3367,1048,Retirement Plan,2024-06-23,Closed,101663
3368,2362,High-Yield,2024-11-04,Active,173577
3369,4605,High-Yield,2024-06-28,Active,33508
337,3083,Retirement Plan,2024-08-27,Active,11833
3370,3975,Emergency,2024-09-19,Inactive,55567
3371,2495,Education Fund,2024-10-01,Inactive,159889
3372,5832,Retirement Plan,2024-05-15,Active,121194
3373,4764,Retirement Plan,2024-09-14,Inactive,36599
3374,888,High-Yield,2024-09-05,Closed,117781
3375,679,Growth Fund,2024-05-09,Closed,186054
3376,5161,Emergency,2025-02-12,Closed,119948
3377,6890,Retirement Plan,2025-04-07,Closed,38174
3378,4053,Growth Fund,2024-10-29,Inactive,79505
3379,2363,Education Fund,2024-12-29,Closed,75639
338,6890,High-Yield,2024-06-10,Inactive,80183
3380,1003,Emergency,2025-03-10,Inactive,181199
3381,809,Retirement Plan,2025-03-14,Active,174098
3382,5586,Growth Fund,2025-01-31,Closed,125940
3383,2443,Emergency,2024-07-16,Closed,77558
3384,3608,High-Yield,2024-06-16,Closed,22431
3385,5696,Growth Fund,2024-06-27,Active,51532
3386,6980,Emergency,2024-12-03,Active,109740
3387,538,Emergency,2024-07-07,Inactive,184107
3388,1193,Retirement Plan,2024-06-21,Closed,172327
3389,4345,High-Yield,2025-03-08,Closed,60924
339,3290,Emergency,2024-04-14,Closed,197934
3390,4637,Education Fund,2025-02-15,Closed,159384
3391,3682,High-Yield,2024-12-04,Active,54554
3392,5276,Growth Fund,2024-09-17,Closed,135617
3393,3299,Education Fund,2024-08-15,Closed,38725
3394,5946,Education Fund,2024-12-08,Active,65613
3395,2518,Growth Fund,2024-06-10,Active,185218
3396,1814,High-Yield,2024-11-28,Inactive,42549
3397,1996,Education Fund,2024-08-14,Active,20863
3398,1160,Retirement Plan,2025-02-06,Inactive,59881
3399,2917,Retirement Plan,2024-08-21,Closed,95080
34,5600,Growth Fund,2024-09-12,Inactive,59250
340,6406,High-Yield,2025-02-24,Inactive,72249
3400,4779,Growth Fund,2024-10-09,Closed,103278
3401,2043,Growth Fund,2025-02-25,Closed,152027
3402,1932,High-Yield,2024-10-04,Closed,175448
3403,4755,High-Yield,2024-05-03,Inactive,71184
3404,3413,Education Fund,2025-02-10,Active,176719
3405,158,Retirement Plan,2025-02-20,Closed,43850
3406,3888,Emergency,2024-10-13,Closed,175946
3407,3960,Retirement Plan,2025-01-18,Inactive,40857
3408,6958,Education Fund,2024-12-28,Closed,68624
3409,6846,Education Fund,2024-12-22,Active,118089
341,5473,High-Yield,2024-08-03,Inactive,88137
3410,3232,Education Fund,2024-10-11,Active,14841
3411,120,High-Yield,2024-08-25,Active,106108
3412,3061,Growth Fund,2025-01-13,Closed,139334
3413,409,Education Fund,2024-05-04,Closed,123145
3414,6870,High-Yield,2024-07-07,Closed,134807
3415,3321,Growth Fund,2024-09-13,Active,116826
3416,3558,Emergency,2024-12-14,Active,182174
3417,2010,High-Yield,2024-12-11,Active,53051
3418,728,Education Fund,2024-04-25,Closed,166133
3419,4890,High-Yield,2024-09-03,Inactive,26629
342,6261,High-Yield,2025-03-12,Closed,78561
3420,3228,Retirement Plan,2024-12-28,Closed,136037
3421,3834,Education Fund,2024-07-16,Closed,36516
3422,3435,Emergency,2024-10-27,Active,86124
3423,4233,Emergency,2025-03-16,Closed,111901
3424,1343,High-Yield,2025-01-19,Closed,34338
3425,5528,Retirement Plan,2024-09-17,Closed,70389
3426,2404,Education Fund,2025-04-09,Inactive,46651
3427,6369,Growth Fund,2025-02-04,Inactive,133108
3428,157,High-Yield,2025-01-14,Inactive,12175
3429,2959,Emergency,2025-01-18,Inactive,181383
343,4304,Growth Fund,2025-01-04,Closed,40284
3430,5078,Emergency,2025-04-01,Active,188134
3431,4874,Emergency,2025-01-11,Active,86995
3432,4177,Growth Fund,2024-10-13,Active,129838
3433,3380,Emergency,2024-12-13,Inactive,17453
3434,4044,Growth Fund,2024-05-15,Active,137213
3435,4661,Growth Fund,2024-11-25,Active,35885
3436,2270,Retirement Plan,2025-03-08,Active,58117
3437,4753,Growth Fund,2024-09-20,Closed,115971
3438,3675,Retirement Plan,2024-06-06,Closed,34469
3439,4062,Retirement Plan,2025-01-16,Active,18409
344,4934,Education Fund,2024-05-10,Closed,114342
3440,6616,Growth Fund,2025-03-14,Closed,169046
3441,2201,Retirement Plan,2024-09-04,Inactive,39705
3442,1760,Retirement Plan,2025-04-01,Active,10957
3443,3493,Education Fund,2024-12-14,Inactive,71143
3444,5021,Education Fund,2024-12-28,Active,7112
3445,1362,High-Yield,2024-09-03,Closed,37311
3446,4308,Growth Fund,2024-09-14,Active,118141
3447,3180,High-Yield,2024-12-01,Inactive,116362
3448,766,Education Fund,2024-06-12,Closed,171497
3449,6740,Growth Fund,2024-08-10,Active,162808
345,2096,Retirement Plan,2024-05-02,Closed,93578
3450,4655,Education Fund,2024-09-02,Active,82179
3451,2641,Retirement Plan,2024-06-10,Active,131512
3452,374,Education Fund,2024-10-09,Active,48585
3453,1395,Growth Fund,2025-02-07,Closed,77552
3454,3289,Retirement Plan,2024-09-12,Closed,118683
3455,4918,Education Fund,2024-11-13,Closed,162989
3456,6037,Growth Fund,2024-12-13,Closed,155162
3457,4109,Education Fund,2024-10-02,Inactive,148814
3458,2080,Retirement Plan,2024-07-21,Closed,19481
3459,982,High-Yield,2024-10-12,Active,30082
346,932,Growth Fund,2024-07-24,Active,128409
3460,4527,Growth Fund,2025-03-14,Active,155352
3461,5681,High-Yield,2024-05-31,Active,139305
3462,4022,High-Yield,2024-04-27,Closed,147540
3463,4426,Retirement Plan,2024-11-20,Inactive,156583
3464,28,Growth Fund,2025-04-09,Active,106956
3465,5637,Education Fund,2025-01-23,Active,75168
3466,3482,High-Yield,2024-07-20,Closed,87935
3467,3996,Retirement Plan,2024-07-26,Active,190466
3468,537,Education Fund,2024-04-24,Inactive,47875
3469,6415,Retirement Plan,2024-05-10,Active,169239
347,4261,High-Yield,2024-07-13,Active,53389
3470,2959,High-Yield,2025-01-10,Inactive,64924
3471,4274,High-Yield,2024-06-23,Inactive,30639
3472,4889,Education Fund,2024-10-01,Inactive,145776
3473,4451,Growth Fund,2024-08-27,Inactive,13056
3474,2430,High-Yield,2024-06-19,Closed,186378
3475,2594,Education Fund,2024-11-22,Closed,85892
3476,68,Emergency,2024-09-02,Inactive,21664
3477,173,High-Yield,2024-06-28,Active,63729
3478,2869,Retirement Plan,2024-11-01,Inactive,6740
3479,834,Growth Fund,2024-06-18,Inactive,69236
348,5968,Retirement Plan,2025-02-11,Closed,133286
3480,5728,Emergency,2024-08-18,Inactive,119928
3481,3012,Emergency,2024-12-18,Inactive,100273
3482,4655,High-Yield,2025-01-02,Inactive,73409
3483,4302,Retirement Plan,2025-04-05,Closed,67621
3484,6764,Retirement Plan,2024-11-23,Active,89966
3485,6016,High-Yield,2025-01-08,Active,129001
3486,833,Retirement Plan,2024-06-02,Active,3014
3487,3646,Education Fund,2024-06-21,Closed,198350
3488,5871,Education Fund,2024-06-30,Closed,63099
3489,2727,High-Yield,2025-02-15,Closed,126560
349,4173,Emergency,2024-07-24,Active,69075
3490,4979,Growth Fund,2024-10-19,Active,131650
3491,4420,Retirement Plan,2024-04-14,Closed,155462
3492,998,Emergency,2024-06-09,Active,164010
3493,4588,Education Fund,2024-04-13,Inactive,50861
3494,2798,Emergency,2024-12-26,Closed,68846
3495,6989,Retirement Plan,2025-01-12,Active,90060
3496,4765,Retirement Plan,2024-12-16,Closed,143532
3497,2034,High-Yield,2024-10-17,Inactive,85267
3498,1964,High-Yield,2025-01-17,Closed,35903
3499,1612,Retirement Plan,2024-12-13,Inactive,99986
35,5012,Education Fund,2024-05-07,Inactive,13979
350,6315,Retirement Plan,2025-02-04,Active,157577
3500,6635,High-Yield,2024-06-27,Active,64558
3501,5045,Education Fund,2024-07-30,Inactive,40284
3502,771,Education Fund,2025-01-11,Active,54876
3503,1588,Retirement Plan,2024-10-13,Active,61409
3504,2017,Emergency,2024-12-05,Active,110295
3505,125,High-Yield,2024-12-31,Closed,100039
3506,2197,Emergency,2024-08-06,Closed,136377
3507,3429,High-Yield,2025-03-30,Inactive,89743
3508,1464,Growth Fund,2024-06-01,Active,171165
3509,4656,Growth Fund,2024-12-27,Closed,195424
351,1157,Education Fund,2024-10-23,Inactive,71175
3510,2047,High-Yield,2024-07-29,Active,30341
3511,3910,Growth Fund,2025-02-05,Active,119601
3512,6348,Retirement Plan,2024-06-17,Inactive,174835
3513,3946,Emergency,2024-12-12,Active,153108
3514,6033,Education Fund,2024-09-07,Inactive,49651
3515,5854,Emergency,2024-07-05,Closed,90988
3516,3875,Retirement Plan,2024-08-22,Inactive,31840
3517,721,Retirement Plan,2024-05-22,Closed,14576
3518,1296,High-Yield,2024-05-29,Active,86631
3519,740,Retirement Plan,2024-12-24,Inactive,53700
352,2941,Emergency,2025-01-11,Inactive,152495
3520,3346,Education Fund,2024-05-24,Inactive,193249
3521,4334,Emergency,2024-10-27,Active,30513
3522,2435,High-Yield,2025-03-27,Active,179145
3523,1340,Emergency,2024-10-15,Active,97722
3524,2405,Retirement Plan,2024-12-06,Closed,145673
3525,2747,Retirement Plan,2024-05-10,Inactive,36276
3526,2107,High-Yield,2025-03-23,Inactive,139526
3527,2047,Emergency,2025-02-07,Active,92962
3528,4978,Emergency,2024-05-05,Inactive,90266
3529,4561,Growth Fund,2024-04-25,Closed,180847
353,3115,Emergency,2024-10-03,Inactive,181239
3530,6083,Growth Fund,2024-09-17,Closed,48444
3531,2958,Retirement Plan,2024-07-29,Inactive,171479
3532,553,Retirement Plan,2024-07-09,Active,67218
3533,936,Education Fund,2024-12-08,Inactive,9842
3534,2327,High-Yield,2024-08-13,Active,175449
3535,3416,Education Fund,2025-01-30,Inactive,131703
3536,1485,Education Fund,2024-04-13,Active,31041
3537,297,Education Fund,2025-01-26,Inactive,51116
3538,6116,Education Fund,2024-05-01,Closed,69137
3539,5582,High-Yield,2024-05-07,Closed,144937
354,5662,Growth Fund,2024-10-03,Closed,24454
3540,5474,Emergency,2024-07-05,Inactive,164066
3541,5801,Emergency,2024-06-05,Inactive,12479
3542,5770,Growth Fund,2024-10-20,Active,143516
3543,3391,High-Yield,2025-03-30,Active,178989
3544,4501,High-Yield,2024-07-07,Closed,154984
3545,3945,Education Fund,2024-07-15,Inactive,90931
3546,527,Retirement Plan,2024-11-28,Inactive,42752
3547,2018,High-Yield,2025-02-01,Inactive,43371
3548,6881,Emergency,2024-11-28,Closed,9408
3549,6360,High-Yield,2024-08-07,Closed,52035
355,4727,Emergency,2024-08-06,Inactive,145062
3550,25,Retirement Plan,2025-02-08,Active,86460
3551,5926,Education Fund,2024-10-28,Closed,70407
3552,1989,Growth Fund,2024-04-22,Closed,151538
3553,3318,High-Yield,2024-10-15,Active,127902
3554,3889,Retirement Plan,2024-05-01,Inactive,31546
3555,3584,High-Yield,2024-06-11,Closed,165063
3556,6835,Retirement Plan,2024-11-10,Inactive,135399
3557,2193,Emergency,2024-10-14,Closed,145558
3558,4034,Growth Fund,2024-12-07,Closed,82029
3559,5913,Education Fund,2025-02-10,Active,82017
356,4542,High-Yield,2024-05-17,Closed,101476
3560,2853,Retirement Plan,2025-01-28,Closed,197590
3561,5791,High-Yield,2024-12-15,Inactive,149632
3562,2308,Emergency,2024-08-15,Closed,190118
3563,33,Retirement Plan,2024-05-09,Active,84464
3564,5006,High-Yield,2025-03-26,Closed,13242
3565,2215,Retirement Plan,2024-10-26,Inactive,25514
3566,2935,Retirement Plan,2025-03-23,Closed,103312
3567,2057,Emergency,2024-06-01,Closed,172503
3568,3935,High-Yield,2025-01-07,Inactive,89290
3569,6059,Emergency,2024-06-02,Inactive,34029
357,1303,Emergency,2024-10-13,Active,26981
3570,3260,Education Fund,2024-11-05,Active,156831
3571,5390,Growth Fund,2024-10-04,Active,180853
3572,4699,High-Yield,2025-04-01,Active,90846
3573,1408,High-Yield,2025-01-17,Closed,23281
3574,274,Retirement Plan,2024-12-08,Active,154876
3575,3501,Retirement Plan,2024-11-25,Closed,93742
3576,5751,Retirement Plan,2024-07-07,Closed,60292
3577,891,Emergency,2024-07-13,Inactive,26254
3578,3448,Retirement Plan,2024-08-15,Inactive,197379
3579,5049,Education Fund,2024-10-16,Inactive,195581
358,6897,Education Fund,2024-10-05,Active,35918
3580,3846,Retirement Plan,2024-12-16,Closed,109375
3581,6305,Retirement Plan,2024-10-25,Active,165088
3582,498,Growth Fund,2024-08-20,Active,131316
3583,994,Education Fund,2025-03-18,Closed,120026
3584,3249,Education Fund,2024-05-24,Active,165922
3585,1816,Emergency,2024-11-22,Closed,146236
3586,6030,Education Fund,2025-02-13,Inactive,8796
3587,3061,Education Fund,2024-11-11,Active,16682
3588,3152,Growth Fund,2025-03-29,Closed,100164
3589,4150,Retirement Plan,2024-07-15,Active,185878
359,6998,Emergency,2024-06-24,Active,1004
3590,5926,Growth Fund,2024-10-17,Active,99534
3591,5612,Growth Fund,2024-10-26,Closed,66637
3592,1823,Emergency,2025-03-21,Inactive,73954
3593,4519,Growth Fund,2024-06-13,Active,6122
3594,3296,High-Yield,2024-08-30,Closed,168717
3595,5630,Retirement Plan,2024-10-03,Closed,192850
3596,444,Education Fund,2024-12-24,Inactive,53198
3597,6024,Growth Fund,2024-06-25,Inactive,136939
3598,3089,Growth Fund,2024-07-26,Active,147519
3599,4632,Education Fund,2024-05-02,Inactive,19049
36,2126,Growth Fund,2024-05-13,Active,42466
360,1736,Growth Fund,2024-05-30,Active,1222
3600,634,Growth Fund,2025-01-25,Closed,87461
3601,1439,Education Fund,2025-02-14,Inactive,43677
3602,2086,Emergency,2024-12-16,Inactive,199398
3603,3252,High-Yield,2025-01-15,Closed,122742
3604,2004,Growth Fund,2024-07-30,Active,175758
3605,1904,Retirement Plan,2024-04-22,Inactive,162767
3606,2204,Growth Fund,2024-04-22,Closed,163741
3607,6242,Growth Fund,2024-08-10,Active,82408
3608,4939,Education Fund,2024-11-27,Closed,85445
3609,2421,Education Fund,2024-06-18,Closed,186531
361,3358,Emergency,2024-11-23,Inactive,110787
3610,1751,Retirement Plan,2024-05-25,Closed,62515
3611,4969,Retirement Plan,2024-10-04,Closed,186792
3612,5732,Emergency,2025-03-15,Inactive,125485
3613,3889,High-Yield,2025-01-19,Closed,3284
3614,2144,Education Fund,2025-01-27,Active,129655
3615,2075,Growth Fund,2024-04-25,Closed,149183
3616,4096,Emergency,2025-02-28,Closed,33387
3617,5232,Growth Fund,2024-06-03,Closed,55753
3618,6649,Education Fund,2024-05-08,Inactive,186618
3619,1197,High-Yield,2024-07-13,Closed,88218
362,5332,Retirement Plan,2025-02-18,Active,91785
3620,4269,Emergency,2024-08-09,Inactive,72316
3621,2951,Growth Fund,2024-09-29,Active,174625
3622,4184,Emergency,2024-08-06,Closed,72118
